Id;Label
VOLCANA ASH;VOLCANA ASH
EVE 3 031;EVE 3 031
FOROPULIST;FOROPULIST
VIGILANT / PSTUN-RAGE;VIGILANT / PSTUN-RAGE
HIGH OVERLORD;HIGH OVERLORD
MINT JULEP;MINT JULEP
SABRE;SABRE
RATTACK;RATTACK
MASTER FOUR;MASTER FOUR
MOURNING PREY;MOURNING PREY
WARR;WARR
BROTHER AXE;BROTHER AXE
G'RATH;G'RATH
24-HOUR MAN / EMMANUEL;24-HOUR MAN / EMMANUEL
DEVOURER;DEVOURER
MORAN  KEVIN;MORAN  KEVIN
WORM;WORM
FUNARO  DONNA;FUNARO  DONNA
KARIMA;KARIMA
BOND;BOND
BLOOD WRAITH / SEAN DO;BLOOD WRAITH / SEAN DO
BOX II / JERRY JAXXON;BOX II / JERRY JAXXON
PARK  ARCHIE;PARK  ARCHIE
MICHELLE;MICHELLE
RHODES  MR.;RHODES  MR.
SEGAR  OWEN;SEGAR  OWEN
SANCTION / AARON;SANCTION / AARON
LOCOMOTIVE BREATH / LA;LOCOMOTIVE BREATH / LA
GUNSHIP / CARY ROUNTRE;GUNSHIP / CARY ROUNTRE
MANTONE  JORGE;MANTONE  JORGE
SUPREME COMMANDER;SUPREME COMMANDER
PERSEPHONE II;PERSEPHONE II
MARTELL  SHIELD AGEN;MARTELL  SHIELD AGEN
SKYE;SKYE
WOLFGANG;WOLFGANG
MARLEY  MITCH MADMAN;MARLEY  MITCH MADMAN
FIELDS  TRACI;FIELDS  TRACI
EVILHAWK / DARGIN BOKK;EVILHAWK / DARGIN BOKK
HARRIS  MONROE;HARRIS  MONROE
MALONE  JULIUS;MALONE  JULIUS
IDNAR;IDNAR
MADAME ROSE;MADAME ROSE
VOLGA BELLE;VOLGA BELLE
SCATTERSHOT / NATALIA;SCATTERSHOT / NATALIA
VONYA  DR. ANATOLY;VONYA  DR. ANATOLY
SIBERION;SIBERION
PSI-WOLF / NIKOLAI VON;PSI-WOLF / NIKOLAI VON
STRIKER;STRIKER
SUNDANCE;SUNDANCE
GOBLYN;GOBLYN
SINEW;SINEW
WITCHFIRE;WITCHFIRE
FIREBUG;FIREBUG
BILE;BILE
STRONGARM;STRONGARM
PATHWAY / LAURA DEAN;PATHWAY / LAURA DEAN
MISS MASS;MISS MASS
TECH-NOIR;TECH-NOIR
BRAIN DRAIN / WERNER S;BRAIN DRAIN / WERNER S
PUCK DOPPELGANGER II;PUCK DOPPELGANGER II
AURORA DOPPELGANGER;AURORA DOPPELGANGER
TRITON DOPPELGANGER;TRITON DOPPELGANGER
WILD CHILD DOPPELGAN;WILD CHILD DOPPELGAN
SHERIDAN  FLORENCE;SHERIDAN  FLORENCE
SHERIDAN  LEAH;SHERIDAN  LEAH
SHERIDAN  RICHARD RI;SHERIDAN  RICHARD RI
CONOVER  ALYSSA;CONOVER  ALYSSA
COBWEB;COBWEB
SHERIDAN  WILLIAM;SHERIDAN  WILLIAM
BOOKWORM / NELSON GRUB;BOOKWORM / NELSON GRUB
COOPER  WHITNEY III;COOPER  WHITNEY III
HUDDLESTON  PROF.;HUDDLESTON  PROF.
RAMBO;RAMBO
EPSTEIN  MRS.;EPSTEIN  MRS.
MCMURRAY  YVONNE;MCMURRAY  YVONNE
BAYLOR  FRANK;BAYLOR  FRANK
8-BALL;8-BALL
EPSTEIN  MORRIS;EPSTEIN  MORRIS
MASTER LINK / WILLIS H;MASTER LINK / WILLIS H
MISSING LINK II / RAY;MISSING LINK II / RAY
UPLINK / HECTOR FUENTE;UPLINK / HECTOR FUENTE
WEAK LINK / ERNIE MILL;WEAK LINK / ERNIE MILL
JACKAL II / WARREN;JACKAL II / WARREN
WYRE;WYRE
MR. FX;MR. FX
NEMESIS;NEMESIS
ROK;ROK
CRIMEWAVE;CRIMEWAVE
CROSS  HAROLD;CROSS  HAROLD
SMITH  COL. TOLLIVER;SMITH  COL. TOLLIVER
PEREZ  DET. CECILIA;PEREZ  DET. CECILIA
LULLABY / FELICITY HOP;LULLABY / FELICITY HOP
LOVEJOY  FRANKLIN;LOVEJOY  FRANKLIN
PATRICK  KERRY;PATRICK  KERRY
ELAMRON;ELAMRON
MAJOR MAPLELEAF / LOUI;MAJOR MAPLELEAF / LOUI
BREWER  AMY;BREWER  AMY
OMERTA;OMERTA
URSULA;URSULA
PRODIGY;PRODIGY
AZOR;AZOR
ROMANOV  MICKEY;ROMANOV  MICKEY
HEADLOK;HEADLOK
LEVAN;LEVAN
SKUNGE;SKUNGE
ORPHAN-MAKER / PETER;ORPHAN-MAKER / PETER
NANNY II;NANNY II
HEPHAESTUS;HEPHAESTUS
DOOMSDAY MAN II;DOOMSDAY MAN II
LATHAM  JORGE;LATHAM  JORGE
DANNING  SHEILA;DANNING  SHEILA
BALOR;BALOR
ELATHAN;ELATHAN
TETHRA;TETHRA
INDECH;INDECH
DULB;DULB
CETHLANN;CETHLANN
LECLAIRE  PROFESSOR;LECLAIRE  PROFESSOR
D'ALEXIS  AMBER;D'ALEXIS  AMBER
KANE  SUGAR;KANE  SUGAR
MISTER CLEAN;MISTER CLEAN
MISS SACCHARINE;MISS SACCHARINE
CYCLOPS II;CYCLOPS II
BURNING PUDDLE;BURNING PUDDLE
HARMONY;HARMONY
WARP SAVANT;WARP SAVANT
PROVENZANO  PAULIE;PROVENZANO  PAULIE
SUNSPYRE / LEYU YOSHID;SUNSPYRE / LEYU YOSHID
WRAITH II / HECTOR REN;WRAITH II / HECTOR REN
ISHIMA  DAVID;ISHIMA  DAVID
DADDY LONGLEGS / RAMSE;DADDY LONGLEGS / RAMSE
POLTERGEIST / MICKEY S;POLTERGEIST / MICKEY S
ZARIN;ZARIN
REAGAN  NANCY;REAGAN  NANCY
KILLIAN;KILLIAN
VOGE  TULLAMORE;VOGE  TULLAMORE
BLOODY BESS;BLOODY BESS
BELDAME;BELDAME
WANDERER;WANDERER
GOTH;GOTH
SANGUINE;SANGUINE
KONIEV  DMITRI;KONIEV  DMITRI
KONIEV  IRINI;KONIEV  IRINI
KONIEV  MRS.;KONIEV  MRS.
BROADSIDE;BROADSIDE
KURASOV  SIMYON BORI;KURASOV  SIMYON BORI
GALADRIEL;GALADRIEL
BIG CASINO;BIG CASINO
FARAHD;FARAHD
CUDGEL;CUDGEL
SKETCH;SKETCH
BLUDGEON;BLUDGEON
MANACLE;MANACLE
REVENANT;REVENANT
SOLE  RANSOME;SOLE  RANSOME
LAMENT;LAMENT
DESOLATION;DESOLATION
DIRGE;DIRGE
REQUIEM;REQUIEM
MACTAGGART  JOE;MACTAGGART  JOE
PHILLIPS  SIR GORDON;PHILLIPS  SIR GORDON
WEBWING;WEBWING
STAR HAMMER;STAR HAMMER
GOROTH;GOROTH
GRACE;GRACE
DARCO;DARCO
MAJCOMB  RENEE;MAJCOMB  RENEE
NINA;NINA
HEADCASE;HEADCASE
TOTEM;TOTEM
GLUB;GLUB
COPPERHEAD II;COPPERHEAD II
CEREBRITE BETA;CEREBRITE BETA
BLACK CRANE;BLACK CRANE
CRUX / CRISTAL LEMIUEX;CRUX / CRISTAL LEMIUEX
KOPPISCH  DR. ERIC;KOPPISCH  DR. ERIC
MERCURY III;MERCURY III
CHAOS / DANIEL DASH;CHAOS / DANIEL DASH
RAPTURE / SISTER JOY;RAPTURE / SISTER JOY
REINMAN  PAULA;REINMAN  PAULA
LANDSLIDE II / LEE BRO;LANDSLIDE II / LEE BRO
GREY KING / ADDISON FA;GREY KING / ADDISON FA
MANDRILL / HENSLEY FAR;MANDRILL / HENSLEY FAR
FERRIS;FERRIS
EJULP;EJULP
TRION;TRION
ENTITY II;ENTITY II
MILLER  CHRIS;MILLER  CHRIS
MILLER  STACI MURPHY;MILLER  STACI MURPHY
SOTO  BERNARD;SOTO  BERNARD
ERIC THE RED II;ERIC THE RED II
GROVEL;GROVEL
SPAT;SPAT
AGEE  DR. AUBREY;AGEE  DR. AUBREY
MURPHY  MELISSA;MURPHY  MELISSA
MOON WOLF;MOON WOLF
JOCASTA II;JOCASTA II
STONE  MARGARET;STONE  MARGARET
TABULA RASA;TABULA RASA
LIPTON  LAURA;LIPTON  LAURA
ANTI-VISION;ANTI-VISION
AGEE  REBECCA;AGEE  REBECCA
TU;TU
KAREL;KAREL
BERSERKER;BERSERKER
HARRAS  BOB;HARRAS  BOB
LUNATIK / ARISEN TYRK;LUNATIK / ARISEN TYRK
ALVAREZ  CARLY;ALVAREZ  CARLY
DE LA JOYA  SISTER M;DE LA JOYA  SISTER M
NANNY;NANNY
LANDSCAPE / BRETT;LANDSCAPE / BRETT
TAR;TAR
GOMURR;GOMURR
SACK;SACK
BAILEY  SARA GREY;BAILEY  SARA GREY
REVERB;REVERB
JAVITZ;JAVITZ
GARM;GARM
HARVEST II;HARVEST II
BLINK / FERGUSON  CLAR;BLINK / FERGUSON  CLAR
SANTA CLAUS / NICK ST.;SANTA CLAUS / NICK ST.
DR. BONG;DR. BONG
PENNYWORTH  J.C.;PENNYWORTH  J.C.
MORDRED THE EVIL;MORDRED THE EVIL
HENDERSHOOT  COLONEL;HENDERSHOOT  COLONEL
SUPREME ONE;SUPREME ONE
DOMINUS;DOMINUS
ZELDA;ZELDA
THOMAS  DR. JOHN;THOMAS  DR. JOHN
CANCELLATOR;CANCELLATOR
TIMESLOT;TIMESLOT
LEAD-IN;LEAD-IN
SWEEPZWEAK;SWEEPZWEAK
TRASK  DR. BOLIVAR;TRASK  DR. BOLIVAR
DEADAIR;DEADAIR
BERNARD THE POET;BERNARD THE POET
CHANGELING;CHANGELING
TOLOC;TOLOC
RAMON;RAMON
GAROKK;GAROKK
SIMONSON  LOUISE;SIMONSON  LOUISE
HATE-MONGER II;HATE-MONGER II
BULLSEYE;BULLSEYE
SUPER-PATRIOT;SUPER-PATRIOT
DREAM QUEEN;DREAM QUEEN
DEAN  DARBY;DEAN  DARBY
DEAN  SUSAN;DEAN  SUSAN
BLARE;BLARE
BROTHER STEPHEN;BROTHER STEPHEN
SMEDLEY;SMEDLEY
PAPA NEBO;PAPA NEBO
RAINTREE  VIVIAN;RAINTREE  VIVIAN
HOLDSWORTH  PARKER;HOLDSWORTH  PARKER
DUNLEAVY  GEN. ARLEN;DUNLEAVY  GEN. ARLEN
KUTUZOV  COL.;KUTUZOV  COL.
MUNROE  N'DARE;MUNROE  N'DARE
TUC;TUC
NELIT;NELIT
LIBRA III;LIBRA III
ZA'KEN;ZA'KEN
MADISON  TAYLOR;MADISON  TAYLOR
RAKKUS;RAKKUS
JONES  AUGUSTINE;JONES  AUGUSTINE
K'RIN;K'RIN
AMENHOTEP;AMENHOTEP
LLOIGOROTH;LLOIGOROTH
GALEN;GALEN
LONGARM;LONGARM
SLOTH;SLOTH
COAL TIGER / T'CHALLA;COAL TIGER / T'CHALLA
PROCTOR;PROCTOR
CASSANDRA;CASSANDRA
CHANCE;CHANCE
ARIEL II;ARIEL II
KRYZEWSKI  LEONARD M;KRYZEWSKI  LEONARD M
HATE-MONGER V;HATE-MONGER V
MARTINEZ  CARMELLO;MARTINEZ  CARMELLO
ISLEY  LYNN;ISLEY  LYNN
EHMAN  HEIDI;EHMAN  HEIDI
BERDITCHEV  ITZHAK;BERDITCHEV  ITZHAK
DARROW  MARISSA II;DARROW  MARISSA II
LIPTON  MILES;LIPTON  MILES
TERRIGENE;TERRIGENE
MEPHISITOID;MEPHISITOID
T'KYLL ALABAR;T'KYLL ALABAR
AMPERE;AMPERE
BRAWLER;BRAWLER
PAVANE II;PAVANE II
MR. FEAR / ZOLTAN DRAG;MR. FEAR / ZOLTAN DRAG
GRON;GRON
ASANO;ASANO
SHAMAN II;SHAMAN II
FOOL;FOOL
NAKKA;NAKKA
SYBYL DORN;SYBYL DORN
THANE ECTOR;THANE ECTOR
OLAR;OLAR
FOX  PHIL;FOX  PHIL
MR. LUCK / RAMON GARCI;MR. LUCK / RAMON GARCI
FENRIS;FENRIS
RAT;RAT
INES  DR. DIDIER;INES  DR. DIDIER
BLACK WIDOW II / YELEN;BLACK WIDOW II / YELEN
TALISMAN III / NAHITA;TALISMAN III / NAHITA
LLAN;LLAN
PESTILENCE / CAPT. F.R;PESTILENCE / CAPT. F.R
WOODS  MIRANDA;WOODS  MIRANDA
WOLF;WOLF
STACY  NANCY;STACY  NANCY
STACY  HELEN;STACY  HELEN
WOODS  TIMOTHY;WOODS  TIMOTHY
SKINNER;SKINNER
LEVIATHAN V;LEVIATHAN V
CREED;CREED
DE LA SALLE  BEATRIC;DE LA SALLE  BEATRIC
BRAINSTORM;BRAINSTORM
SUNSET;SUNSET
MCDONNELL  OSCAR;MCDONNELL  OSCAR
CYBORG X;CYBORG X
CENTURIUS;CENTURIUS
WERNER  P.D.Q.;WERNER  P.D.Q.
POWERHOUSE II;POWERHOUSE II
MASTERBLASTER;MASTERBLASTER
KEEVER;KEEVER
BATTLEAXE II / JEROME;BATTLEAXE II / JEROME
HARDCASE / HAROLD HARR;HARDCASE / HAROLD HARR
SHOTGUN / ZEKE SALLING;SHOTGUN / ZEKE SALLING
MACENDALE  JASON JR.;MACENDALE  JASON JR.
MACENDALE  KAREN;MACENDALE  KAREN
COLDHEART;COLDHEART
KRAY  D'VON;KRAY  D'VON
SNOW  CHARLIE;SNOW  CHARLIE
KARLSON  KAREN;KARLSON  KAREN
CARDINALE  CARLOS;CARDINALE  CARLOS
EL TORO NEGRO / SERGIO;EL TORO NEGRO / SERGIO
LIPTON  TRENTON III;LIPTON  TRENTON III
SCOTT  PARIS;SCOTT  PARIS
RIP;RIP
THORPE  GAVIN;THORPE  GAVIN
FIELDING  CLARENCE;FIELDING  CLARENCE
SNIPES  DET.;SNIPES  DET.
ZANE  DONOVAN;ZANE  DONOVAN
VEGA  ROBIN;VEGA  ROBIN
JANSON  DR. ANDREA;JANSON  DR. ANDREA
CROWN;CROWN
FIELDS  PROF. WILLIA;FIELDS  PROF. WILLIA
FIELDS  TODD;FIELDS  TODD
LANNING  DR.;LANNING  DR.
FIELDS  MARJORIE;FIELDS  MARJORIE
LEVINE  ABBY;LEVINE  ABBY
PARKER  MAY II;PARKER  MAY II
ANGEL IV;ANGEL IV
BOLT / LAWRENCE EVANS;BOLT / LAWRENCE EVANS
CHAN  SARAH;CHAN  SARAH
VERMICELLI  GIANNI;VERMICELLI  GIANNI
CREEP;CREEP
HECATE;HECATE
DANVERS  MRS. JOE;DANVERS  MRS. JOE
SHIPPINSKY  MALIK;SHIPPINSKY  MALIK
SHARYD / CONAL;SHARYD / CONAL
DEATH STING / MIRANDA;DEATH STING / MIRANDA
SSS'LETHCOTT;SSS'LETHCOTT
FLUX / PRIVATE BENNY T;FLUX / PRIVATE BENNY T
RYKER  GENERAL;RYKER  GENERAL
HACK;HACK
RYKER  LUCY;RYKER  LUCY
JOHNSON;JOHNSON
VAZIR  DR.;VAZIR  DR.
LEOPOLD  ARCHER;LEOPOLD  ARCHER
TOLLIVER  SHERIFF JO;TOLLIVER  SHERIFF JO
ANIMUS;ANIMUS
MADDICKS  NADINE;MADDICKS  NADINE
MARTINEZ  LINETTE;MARTINEZ  LINETTE
SUKHAROV  VIKTORIA;SUKHAROV  VIKTORIA
SUKHAROV  DIMITRI;SUKHAROV  DIMITRI
VOLK / ILYA DUBROMOVIT;VOLK / ILYA DUBROMOVIT
HOSEK  BULL;HOSEK  BULL
PRETTY BOY;PRETTY BOY
LUCIFER  REV.;LUCIFER  REV.
LUCIFER II;LUCIFER II
DR. NEMESIS / DR. STOC;DR. NEMESIS / DR. STOC
MOLTO;MOLTO
COFFIN  RAY;COFFIN  RAY
CHAMBERS  MR.;CHAMBERS  MR.
EQUINOX / TERRY SORENS;EQUINOX / TERRY SORENS
COPPERSMITH  ALFRED;COPPERSMITH  ALFRED
GOG III;GOG III
MAGOG II;MAGOG II
DELGADO;DELGADO
CHROME;CHROME
KAUR  BENAZIR;KAUR  BENAZIR
PAYGE  REEVA;PAYGE  REEVA
KREIGKOPH  GEN.;KREIGKOPH  GEN.
CORNELIUS  DR.;CORNELIUS  DR.
MEEK;MEEK
PEARSON  AUBREY;PEARSON  AUBREY
IRONWOOD  CISSY;IRONWOOD  CISSY
SNAKEBITE;SNAKEBITE
RAPIDO;RAPIDO
OUTLAW / NIGEL HIGGINS;OUTLAW / NIGEL HIGGINS
CHAUFFARD;CHAUFFARD
BENTLEY  MILES;BENTLEY  MILES
SINCLAIR  MORGAN;SINCLAIR  MORGAN
RECOIL;RECOIL
MODINE  REP. BERNARD;MODINE  REP. BERNARD
NAILS;NAILS
BLACKWELL;BLACKWELL
PRINCESS FEN [ATLANT;PRINCESS FEN [ATLANT
MASON  JOHN;MASON  JOHN
BREWER  DR. MELINDA;BREWER  DR. MELINDA
BEAR;BEAR
SCOPE;SCOPE
CARDENAS  PACO;CARDENAS  PACO
MOOT;MOOT
SASQUATCH | MUTANT X;SASQUATCH | MUTANT X
GUARDIAN | MUTANT X-;GUARDIAN | MUTANT X-
AURORA | MUTANT X-VE;AURORA | MUTANT X-VE
SHAMAN | MUTANT X-VE;SHAMAN | MUTANT X-VE
NORTHSTAR | MUTANT X;NORTHSTAR | MUTANT X
PUCK | MUTANT X-VERS;PUCK | MUTANT X-VERS
SNOWBIRD | MUTANT X-;SNOWBIRD | MUTANT X-
WALSH  CAPT. ALEXAND;WALSH  CAPT. ALEXAND
MCDOWELL  SCOTTY;MCDOWELL  SCOTTY
MR. FEAR IV / ALAN FAG;MR. FEAR IV / ALAN FAG
MODULAR MAN / STEPHEN;MODULAR MAN / STEPHEN
DARK ONE;DARK ONE
SARACEN;SARACEN
PRIMO  ALEXIS;PRIMO  ALEXIS
HELLFIRE / MIKAL DRAGO;HELLFIRE / MIKAL DRAGO
DRAGONMEGAS  JESSIE;DRAGONMEGAS  JESSIE
PIRANHA II;PIRANHA II
MAN-SPIDER CLONE | M;MAN-SPIDER CLONE | M
BULLSEYE | MUTANT X-;BULLSEYE | MUTANT X-
DAREDEVIL | MUTANT X;DAREDEVIL | MUTANT X
SPERZEL  ANTON;SPERZEL  ANTON
VARGAS;VARGAS
CORTES  MARIA PILAR;CORTES  MARIA PILAR
SANDOVAL  DIEGO;SANDOVAL  DIEGO
THAIS;THAIS
DELUGE;DELUGE
ARNSTROM;ARNSTROM
M'KUMBA;M'KUMBA
COLLINS  DEMITRIUS;COLLINS  DEMITRIUS
RIVERA  DR. JASON;RIVERA  DR. JASON
NHU'ABDAR;NHU'ABDAR
SAKAA;SAKAA
LINAK;LINAK
N'DELE;N'DELE
GULLIN;GULLIN
MIDGARD SERPENT;MIDGARD SERPENT
MUTAURUS;MUTAURUS
D.K. / DAVID KALEN;D.K. / DAVID KALEN
D.O.A.;D.O.A.
ANOMALY;ANOMALY
KID REAPER;KID REAPER
VAUGHAN  GAYLE;VAUGHAN  GAYLE
OBLIVION;OBLIVION
THERMO II;THERMO II
VAUGHAN  MRS.;VAUGHAN  MRS.
STYGIAN STARBENDER;STYGIAN STARBENDER
TRANTRA;TRANTRA
MARVEL BOY VI;MARVEL BOY VI
REE;REE
UNBEING / BILLY BETELH;UNBEING / BILLY BETELH
ORIGIN / PHYLLIS TWOMB;ORIGIN / PHYLLIS TWOMB
FATH;FATH
SARDAN;SARDAN
FAITH;FAITH
ACBA;ACBA
EDDA;EDDA
EGMA;EGMA
GRANDE DAME;GRANDE DAME
O'DONNELL  EAMON;O'DONNELL  EAMON
HALFLIFE;HALFLIFE
BARRY ALLEN / BU;BARRY ALLEN / BU
GARFIELD  MURRAY;GARFIELD  MURRAY
BETELHEIM  NORMA;BETELHEIM  NORMA
ELO;ELO
MASTER ELO;MASTER ELO
SHANGA;SHANGA
ANDWELLA;ANDWELLA
HEAT-RAY;HEAT-RAY
CAREGIVER / RUBANNA LA;CAREGIVER / RUBANNA LA
GLITTER;GLITTER
BLUR;BLUR
CAPTAIN MANHATTAN;CAPTAIN MANHATTAN
ANTIBODY;ANTIBODY
SOLAR WIND;SOLAR WIND
VOYAGER;VOYAGER
ONSLAUGHT;ONSLAUGHT
MOONDANCER;MOONDANCER
KRUGGAR;KRUGGAR
ANTHROMORPHO;ANTHROMORPHO
BALLANTINE  DEVON;BALLANTINE  DEVON
WAYOPEX;WAYOPEX
SOUL-EATER;SOUL-EATER
BALLANTINE  MRS.;BALLANTINE  MRS.
BALLANTINE  MR.;BALLANTINE  MR.
ANOMALY III;ANOMALY III
RYDER;RYDER
MOONSTOMP;MOONSTOMP
RIOT / HEIDI SLATKIN;RIOT / HEIDI SLATKIN
DICE / ROB FORTUNE;DICE / ROB FORTUNE
BARTON  SEN.;BARTON  SEN.
CATWALK / KIMBERLY DEE;CATWALK / KIMBERLY DEE
KUROV  WASSILY;KUROV  WASSILY
OSAMA;OSAMA
DRAGON OF THE MOON;DRAGON OF THE MOON
STAR THIEF II;STAR THIEF II
CLOUD;CLOUD
LANCELOT  SIR;LANCELOT  SIR
KING CADAVER;KING CADAVER
LORD KARNAJ;LORD KARNAJ
SOMBRE;SOMBRE
KRANG II;KRANG II
WHIRLWIND II / DAVID C;WHIRLWIND II / DAVID C
TITANIUM MAN III / BOR;TITANIUM MAN III / BOR
CRIMSON DYNAMO VIII;CRIMSON DYNAMO VIII
BLACK KNIGHT VI / PROF;BLACK KNIGHT VI / PROF
MELTER II / BRUNO HORG;MELTER II / BRUNO HORG
RADIOACTIVE MAN II / D;RADIOACTIVE MAN II / D
ZANTOR;ZANTOR
EXECUTIONER;EXECUTIONER
RALF;RALF
EIGHTBALL;EIGHTBALL
ROBERTSON  PROF. BOB;ROBERTSON  PROF. BOB
STEEPLEJACK;STEEPLEJACK
COTTONMOUTH;COTTONMOUTH
GLORIOLE;GLORIOLE
MADAME SLAY;MADAME SLAY
VANE  ROGER;VANE  ROGER
WEAPON X III;WEAPON X III
GENTRY;GENTRY
DOMINO;DOMINO
BRASS BISHOP;BRASS BISHOP
DARGIL;DARGIL
HAMES;HAMES
X THE UNKNOWABLE;X THE UNKNOWABLE
POWER  LEFTENANT;POWER  LEFTENANT
CANCER II;CANCER II
LEO II;LEO II
LIBRA IV;LIBRA IV
SISTER CHLOE;SISTER CHLOE
CAPRICORN II;CAPRICORN II
ARIES III;ARIES III
AQUARIUS III;AQUARIUS III
KILGREW  BASIL BETA;KILGREW  BASIL BETA
KILGREW  GERARD;KILGREW  GERARD
FLINCH;FLINCH
OUIJA;OUIJA
DEXAM;DEXAM
BARON ZEBEK;BARON ZEBEK
CUTTER;CUTTER
DEVINE  ANTON;DEVINE  ANTON
PICARO / FELIPE;PICARO / FELIPE
WALSH  LYNN;WALSH  LYNN
DARE  JOHNNY;DARE  JOHNNY
GLAZER  FAST FREDDY;GLAZER  FAST FREDDY
SHARKSKIN;SHARKSKIN
BURRTHROP  T. BARTON;BURRTHROP  T. BARTON
W'KANDRO;W'KANDRO
STONE  MEG;STONE  MEG
HUMP;HUMP
BEAUTIFUL DREAMER II;BEAUTIFUL DREAMER II
LOGOS;LOGOS
STRANGLER;STRANGLER
MURDER;MURDER
WARHEAD / GREGORY SLIV;WARHEAD / GREGORY SLIV
PLANNER;PLANNER
MAXOV;MAXOV
THERA;THERA
MARVEL BOY VIII / NOH-;MARVEL BOY VIII / NOH-
OUBLIETTE;OUBLIETTE
DR. MIDAS;DR. MIDAS
PLEX INTELLIGENCE;PLEX INTELLIGENCE
MERREE;MERREE
CAPTAIN GLORY;CAPTAIN GLORY
TENDRIL / RIVER VERYS;TENDRIL / RIVER VERYS
FALCONER  CALVIN;FALCONER  CALVIN
STAPHOS  DR. MONICA;STAPHOS  DR. MONICA
GALANNAN  BILL;GALANNAN  BILL
CONTONI  PAUL;CONTONI  PAUL
BEYNON  DR. BRADLEY;BEYNON  DR. BRADLEY
MANTLO  BILL;MANTLO  BILL
SAINT  AMANDA;SAINT  AMANDA
BLOOD-TIDE;BLOOD-TIDE
SPELLBINDER / ERICA FO;SPELLBINDER / ERICA FO
JUTTA;JUTTA
SZARDOS  STEFAN;SZARDOS  STEFAN
SENTRY IV / VAL;SENTRY IV / VAL
HAMMERHAND II / BRON;HAMMERHAND II / BRON
LORD BALDAR;LORD BALDAR
THAN  VELENA;THAN  VELENA
KEL  JANOTH;KEL  JANOTH
DARK MASTER;DARK MASTER
SCANNER II / RHANLA;SCANNER II / RHANLA
TERMINATOR II / PRINCE;TERMINATOR II / PRINCE
LORD GASPAR;LORD GASPAR
VANIUM;VANIUM
STARSHINE III / ANARRA;STARSHINE III / ANARRA
PULSAR II / LAN;PULSAR II / LAN
YOVA;YOVA
TALO;TALO
LIBERATOR / PRINCE TRI;LIBERATOR / PRINCE TRI
BIANDU;BIANDU
XYOSS;XYOSS
JAVELIN II / DARIN JR.;JAVELIN II / DARIN JR.
FIREFALL IV / TARN;FIREFALL IV / TARN
LIGHTNINGBOLT II / RAN;LIGHTNINGBOLT II / RAN
XELOCKS [TRIONIAN];XELOCKS [TRIONIAN]
PRESIDENT ITOES [TRI;PRESIDENT ITOES [TRI
PIERSO [TRIONIAN];PIERSO [TRIONIAN]
THINGEE;THINGEE
FILLMORE  BETTY;FILLMORE  BETTY
FILLMORE  GARRET;FILLMORE  GARRET
DOCTOR  DR. JOSHUA;DOCTOR  DR. JOSHUA
BENNY  JAKE;BENNY  JAKE
LILLIAN  BEA;LILLIAN  BEA
NUTT;NUTT
GALE  SHERIFF;GALE  SHERIFF
KRAGG  GEN.;KRAGG  GEN.
PHOENIX 2013;PHOENIX 2013
JONES  KATIE;JONES  KATIE
JONES  PHILLIP;JONES  PHILLIP
JONES  ANDY;JONES  ANDY
STEWART  TINA;STEWART  TINA
SK'YM'X / JAMES;SK'YM'X / JAMES
STEWART  MADDIE;STEWART  MADDIE
NIGHTHAWK III / NEAL;NIGHTHAWK III / NEAL
JONES  DRUCILLA;JONES  DRUCILLA
CROWLEY;CROWLEY
MYSTERIUM / DR. JOSEPH;MYSTERIUM / DR. JOSEPH
FOXBAT;FOXBAT
FOOLKILLER III / KURT;FOOLKILLER III / KURT
MOODY  RUNYAN;MOODY  RUNYAN
MENDOSA  EMILIO;MENDOSA  EMILIO
PAM;PAM
MEME;MEME
BRAIN CELL;BRAIN CELL
HIRO;HIRO
TANAKA  OPAL;TANAKA  OPAL
AVATAR;AVATAR
STYGLUT;STYGLUT
MACON  ANGELO;MACON  ANGELO
COLE  WADE;COLE  WADE
MOORE  TONI;MOORE  TONI
STRONGARM II / ARMSTRO;STRONGARM II / ARMSTRO
BARRON  RICK;BARRON  RICK
BOUNCER;BOUNCER
BLISS;BLISS
RANGER II;RANGER II
BLINDSIDE II / BOBBI C;BLINDSIDE II / BOBBI C
PISTON / ANDREI SEMYAN;PISTON / ANDREI SEMYAN
LONGBOW / AMELIA GREER;LONGBOW / AMELIA GREER
LIFELINE / DEACON;LIFELINE / DEACON
TIMEBOMB / LOUIS JOUBE;TIMEBOMB / LOUIS JOUBE
WARHAWK III / TOM NAKA;WARHAWK III / TOM NAKA
BROTHERS GRIMM;BROTHERS GRIMM
SKULLBUSTER;SKULLBUSTER
KWANNON;KWANNON
MS. NOVA;MS. NOVA
TRASK  DR. DONALD TR;TRASK  DR. DONALD TR
UGLY JOHN / STEVE;UGLY JOHN / STEVE
WESTPHAL  SIMON;WESTPHAL  SIMON
ANTEUS;ANTEUS
SALVO;SALVO
TARTARUS;TARTARUS
ELYSIA;ELYSIA
DELGADO  RUFUS;DELGADO  RUFUS
JUNCTION;JUNCTION
TORQUE II;TORQUE II
SETH III;SETH III
KILMER;KILMER
HIBBERT  HOPE;HIBBERT  HOPE
HUNTER / JAEGER;HUNTER / JAEGER
DENNAGER  MICHAEL;DENNAGER  MICHAEL
HIBBERT  ELLEN;HIBBERT  ELLEN
BUEL;BUEL
MASTER OM;MASTER OM
SENREICH  GUNTHER;SENREICH  GUNTHER
